日期,单位净值,累计净值,涨跌幅
2023-05-19,1.3059,1.3059,-0.24
2023-05-18,1.3091,1.3091,-0.09
2023-05-17,1.3103,1.3103,-0.43
2023-05-16,1.3159,1.3159,-0.48
2023-05-15,1.3222,1.3222,1.47
2023-05-12,1.3031,1.3031,-1.25
2023-05-11,1.3196,1.3196,-0.15
2023-05-10,1.3216,1.3216,-0.72
2023-05-09,1.3312,1.3312,-0.83
2023-05-08,1.3423,1.3423,1.08
2023-05-05,1.3279,1.3279,-0.32
2023-05-04,1.3322,1.3322,0.02
2023-04-28,1.3319,1.3319,0.96
2023-04-27,1.3192,1.3192,0.7
2023-04-26,1.31,1.31,-0.06
2023-04-25,1.3108,1.3108,-0.48
2023-04-24,1.3171,1.3171,-1.18
2023-04-21,1.3328,1.3328,-1.85
2023-04-20,1.3579,1.3579,-0.26
2023-04-19,1.3615,1.3615,-0.85
2023-04-18,1.3732,1.3732,0.29
2023-04-17,1.3692,1.3692,1.33
2023-04-14,1.3512,1.3512,0.53
2023-04-13,1.3441,1.3441,-0.66
2023-04-12,1.353,1.353,-0.06
2023-04-11,1.3538,1.3538,-0.11
2023-04-10,1.3553,1.3553,-0.42
2023-04-07,1.361,1.361,0.63
2023-04-06,1.3525,1.3525,-0.16
2023-04-04,1.3546,1.3546,0.3
2023-04-03,1.3506,1.3506,0.91
2023-03-31,1.3384,1.3384,0.31
2023-03-30,1.3343,1.3343,0.76
2023-03-29,1.3243,1.3243,0.16
2023-03-28,1.3222,1.3222,-0.31
2023-03-27,1.3263,1.3263,-0.34
2023-03-24,1.3308,1.3308,-0.28
2023-03-23,1.3346,1.3346,0.93
2023-03-22,1.3223,1.3223,0.41
2023-03-21,1.3169,1.3169,1.04
2023-03-20,1.3034,1.3034,-0.47
2023-03-17,1.3096,1.3096,0.48
2023-03-16,1.3034,1.3034,-1.14
2023-03-15,1.3184,1.3184,0.05
2023-03-14,1.3177,1.3177,-0.57
2023-03-13,1.3252,1.3252,0.98
2023-03-10,1.3124,1.3124,-1.26
2023-03-09,1.3291,1.3291,-0.33
2023-03-08,1.3335,1.3335,-0.34
2023-03-07,1.3381,1.3381,-1.39
2023-03-06,1.3569,1.3569,-0.5
2023-03-03,1.3637,1.3637,0.29
2023-03-02,1.3597,1.3597,-0.22
2023-03-01,1.3627,1.3627,1.35
2023-02-28,1.3446,1.3446,0.6
2023-02-27,1.3366,1.3366,-0.39
2023-02-24,1.3418,1.3418,-0.99
2023-02-23,1.3552,1.3552,-0.07
2023-02-22,1.3562,1.3562,-0.86
2023-02-21,1.3679,1.3679,0.23
2023-02-20,1.3647,1.3647,2.33
2023-02-17,1.3336,1.3336,-1.37
2023-02-16,1.3521,1.3521,-0.7
2023-02-15,1.3616,1.3616,-0.48
2023-02-14,1.3682,1.3682,0.04
2023-02-13,1.3677,1.3677,0.86
2023-02-10,1.356,1.356,-0.56
2023-02-09,1.3636,1.3636,1.29
2023-02-08,1.3462,1.3462,-0.41
2023-02-07,1.3518,1.3518,0.18
2023-02-06,1.3494,1.3494,-1.26
2023-02-03,1.3666,1.3666,-0.89
2023-02-02,1.3789,1.3789,-0.34
2023-02-01,1.3836,1.3836,0.9
2023-01-31,1.3712,1.3712,-1.02
2023-01-30,1.3853,1.3853,0.44
2023-01-20,1.3792,1.3792,0.58
2023-01-19,1.3713,1.3713,0.6
2023-01-18,1.3631,1.3631,-0.15
2023-01-17,1.3652,1.3652,-0.02
2023-01-16,1.3655,1.3655,1.49
2023-01-13,1.3455,1.3455,1.33
2023-01-12,1.3279,1.3279,0.18
2023-01-11,1.3255,1.3255,-0.18
2023-01-10,1.3279,1.3279,0.11
2023-01-09,1.3265,1.3265,0.76
2023-01-06,1.3165,1.3165,0.3
2023-01-05,1.3125,1.3125,1.84
2023-01-04,1.2888,1.2888,0.12
2023-01-03,1.2872,1.2872,0.41
2022-12-31,1.282,1.282,--
2022-12-30,1.282,1.282,0.35
2022-12-29,1.2775,1.2775,-0.35
2022-12-28,1.282,1.282,-0.4
2022-12-27,1.2872,1.2872,1.16
2022-12-26,1.2724,1.2724,0.38
2022-12-23,1.2676,1.2676,-0.19
2022-12-22,1.27,1.27,0.13
2022-12-21,1.2683,1.2683,0.03
2022-12-20,1.2679,1.2679,-1.55
2022-12-19,1.2878,1.2878,-1.47
2022-12-16,1.307,1.307,0.04
2022-12-15,1.3065,1.3065,-0.06
2022-12-14,1.3073,1.3073,0.28
2022-12-13,1.3036,1.3036,-0.2
2022-12-12,1.3062,1.3062,-1.06
2022-12-09,1.3202,1.3202,0.88
2022-12-08,1.3087,1.3087,0.02
2022-12-07,1.3085,1.3085,-0.24
2022-12-06,1.3116,1.3116,0.51
2022-12-05,1.3049,1.3049,1.85
2022-12-02,1.2812,1.2812,-0.58
2022-12-01,1.2887,1.2887,1.03
2022-11-30,1.2756,1.2756,0.11
2022-11-29,1.2742,1.2742,2.91
2022-11-28,1.2382,1.2382,-1.06
2022-11-25,1.2515,1.2515,0.47
2022-11-24,1.2456,1.2456,-0.42
2022-11-23,1.2509,1.2509,0.1
2022-11-22,1.2496,1.2496,0.01
2022-11-21,1.2495,1.2495,-0.8
2022-11-18,1.2596,1.2596,-0.43
2022-11-17,1.265,1.265,-0.39
2022-11-16,1.27,1.27,-0.77
2022-11-15,1.2798,1.2798,1.8
2022-11-14,1.2572,1.2572,0.13
2022-11-11,1.2556,1.2556,2.62
2022-11-10,1.2235,1.2235,-0.73
2022-11-09,1.2325,1.2325,-0.88
2022-11-08,1.2434,1.2434,-0.65
2022-11-07,1.2515,1.2515,0.2
2022-11-04,1.249,1.249,3.1
2022-11-03,1.2115,1.2115,-0.75
2022-11-02,1.2207,1.2207,1.13
2022-11-01,1.2071,1.2071,3.37
2022-10-31,1.1678,1.1678,-0.87
2022-10-28,1.178,1.178,-2.33
2022-10-27,1.2061,1.2061,-0.67
2022-10-26,1.2142,1.2142,0.77
2022-10-25,1.2049,1.2049,-0.15
2022-10-24,1.2067,1.2067,-2.76
2022-10-21,1.2409,1.2409,-0.31
2022-10-20,1.2447,1.2447,-0.49
2022-10-19,1.2508,1.2508,-1.53
2022-10-18,1.2702,1.2702,-0.2
2022-10-17,1.2727,1.2727,0.09
2022-10-14,1.2716,1.2716,2.25
2022-10-13,1.2436,1.2436,-0.77
2022-10-12,1.2533,1.2533,1.43
2022-10-11,1.2356,1.2356,0.15
2022-10-10,1.2337,1.2337,-2.11
2022-09-30,1.2603,1.2603,-0.56
2022-09-29,1.2674,1.2674,-0.04
2022-09-28,1.2679,1.2679,-1.54
2022-09-27,1.2877,1.2877,1.37
2022-09-26,1.2703,1.2703,-0.47
2022-09-23,1.2763,1.2763,-0.33
2022-09-22,1.2805,1.2805,-0.82
2022-09-21,1.2911,1.2911,-0.71
2022-09-20,1.3003,1.3003,0.13
2022-09-19,1.2986,1.2986,-0.11
2022-09-16,1.3,1.3,-2.2
2022-09-15,1.3293,1.3293,-0.89
2022-09-14,1.3413,1.3413,-1.05
2022-09-13,1.3555,1.3555,0.39
2022-09-09,1.3502,1.3502,1.31
2022-09-08,1.3328,1.3328,-0.39
2022-09-07,1.338,1.338,0.07
2022-09-06,1.3371,1.3371,0.88
2022-09-05,1.3254,1.3254,-0.2
2022-09-02,1.3281,1.3281,-0.47
2022-09-01,1.3344,1.3344,-0.8
2022-08-31,1.3452,1.3452,0.07
2022-08-30,1.3443,1.3443,-0.33
2022-08-29,1.3487,1.3487,-0.41
2022-08-26,1.3542,1.3542,-0.15
2022-08-25,1.3563,1.3563,0.81
2022-08-24,1.3454,1.3454,-1.8
2022-08-23,1.37,1.37,-0.43
2022-08-22,1.3759,1.3759,0.71
2022-08-19,1.3662,1.3662,-0.67
2022-08-18,1.3754,1.3754,-0.79
2022-08-17,1.3864,1.3864,0.87
2022-08-16,1.3744,1.3744,-0.17
2022-08-15,1.3767,1.3767,-0.12
2022-08-12,1.3784,1.3784,-0.01
2022-08-11,1.3785,1.3785,1.91
2022-08-10,1.3526,1.3526,-1.05
2022-08-09,1.367,1.367,0.19
2022-08-08,1.3644,1.3644,-0.19
2022-08-05,1.367,1.367,1.37
2022-08-04,1.3485,1.3485,0.8
2022-08-03,1.3378,1.3378,-0.92
2022-08-02,1.3502,1.3502,-1.84
2022-08-01,1.3755,1.3755,0.42
2022-07-29,1.3698,1.3698,-1.2
2022-07-28,1.3865,1.3865,0.04
2022-07-27,1.386,1.386,-0.47
2022-07-26,1.3925,1.3925,0.77
2022-07-25,1.3819,1.3819,-0.58
2022-07-22,1.3899,1.3899,0.06
2022-07-21,1.389,1.389,-0.99
2022-07-20,1.4029,1.4029,0.32
2022-07-19,1.3984,1.3984,-0.51
2022-07-18,1.4056,1.4056,0.97
2022-07-15,1.3921,1.3921,-1.37
2022-07-14,1.4115,1.4115,0.04
2022-07-13,1.411,1.411,0.18
2022-07-12,1.4084,1.4084,-0.78
2022-07-11,1.4195,1.4195,-1.53
2022-07-08,1.4416,1.4416,-0.25
2022-07-07,1.4452,1.4452,0.45
2022-07-06,1.4387,1.4387,-1.36
2022-07-05,1.4586,1.4586,-0.14
2022-07-04,1.4606,1.4606,0.62
2022-07-01,1.4516,1.4516,-0.38
2022-06-30,1.4572,1.4572,1.47
2022-06-29,1.4361,1.4361,-1.38
2022-06-28,1.4562,1.4562,1
2022-06-27,1.4418,1.4418,1.07
2022-06-24,1.4265,1.4265,1.14
2022-06-23,1.4104,1.4104,1.65
2022-06-22,1.3875,1.3875,-1.18
2022-06-21,1.404,1.404,-0.06
2022-06-20,1.4048,1.4048,0.56
2022-06-17,1.397,1.397,1.34
2022-06-16,1.3785,1.3785,-0.55
2022-06-15,1.3861,1.3861,1.26
2022-06-14,1.3688,1.3688,0.74
2022-06-13,1.3587,1.3587,-1.1
2022-06-10,1.3738,1.3738,1.45
2022-06-09,1.3542,1.3542,-1
2022-06-08,1.3679,1.3679,0.97
2022-06-07,1.3547,1.3547,0.3
2022-06-06,1.3507,1.3507,1.79
2022-06-02,1.327,1.327,0.21
2022-06-01,1.3242,1.3242,-0.15
2022-05-31,1.3262,1.3262,1.48
2022-05-30,1.3069,1.3069,0.7
2022-05-27,1.2978,1.2978,0.19
2022-05-26,1.2953,1.2953,0.31
2022-05-25,1.2913,1.2913,0.57
2022-05-24,1.284,1.284,-2.21
2022-05-23,1.313,1.313,-0.55
2022-05-20,1.3203,1.3203,1.84
2022-05-19,1.2964,1.2964,0.2
2022-05-18,1.2938,1.2938,-0.32
2022-05-17,1.298,1.298,1.18
2022-05-16,1.2829,1.2829,-0.76
2022-05-13,1.2927,1.2927,0.72
2022-05-12,1.2835,1.2835,-0.42
2022-05-11,1.2889,1.2889,1.36
2022-05-10,1.2716,1.2716,1.03
2022-05-09,1.2586,1.2586,-0.76
2022-05-06,1.2682,1.2682,-2.39
2022-05-05,1.2992,1.2992,-0.15
2022-04-29,1.3011,1.3011,2.38
2022-04-28,1.2709,1.2709,0.59
2022-04-27,1.2634,1.2634,2.71
2022-04-26,1.2301,1.2301,-0.77
2022-04-25,1.2397,1.2397,-4.67
2022-04-22,1.3004,1.3004,0.42
2022-04-21,1.295,1.295,-1.75
2022-04-20,1.318,1.318,-1.45
2022-04-19,1.3374,1.3374,-0.71
2022-04-18,1.3469,1.3469,-0.51
2022-04-15,1.3538,1.3538,-0.07
2022-04-14,1.3547,1.3547,1.19
2022-04-13,1.3388,1.3388,-0.9
2022-04-12,1.351,1.351,1.82
2022-04-11,1.3269,1.3269,-2.91
2022-04-08,1.3667,1.3667,0.5
2022-04-07,1.3599,1.3599,-1.21
2022-04-06,1.3765,1.3765,-0.28
2022-04-01,1.3804,1.3804,1.19
2022-03-31,1.3641,1.3641,-0.71
2022-03-30,1.3738,1.3738,2.74
2022-03-29,1.3371,1.3371,-0.32
2022-03-28,1.3414,1.3414,-0.6
2022-03-25,1.3495,1.3495,-1.7
2022-03-24,1.3729,1.3729,-0.56
2022-03-23,1.3807,1.3807,0.48
2022-03-22,1.3741,1.3741,-0.07
2022-03-21,1.375,1.375,-0.16
2022-03-18,1.3772,1.3772,0.63
2022-03-17,1.3686,1.3686,1.87
2022-03-16,1.3435,1.3435,4.08
2022-03-15,1.2908,1.2908,-4.3
2022-03-14,1.3488,1.3488,-2.89
2022-03-11,1.389,1.389,0.31
2022-03-10,1.3847,1.3847,1.47
2022-03-09,1.3646,1.3646,-0.86
2022-03-08,1.3765,1.3765,-1.88
2022-03-07,1.4029,1.4029,-3.01
2022-03-04,1.4465,1.4465,-1.17
2022-03-03,1.4636,1.4636,-0.55
2022-03-02,1.4717,1.4717,-0.85
2022-03-01,1.4843,1.4843,0.78
2022-02-28,1.4728,1.4728,0.17
2022-02-25,1.4703,1.4703,0.92
2022-02-24,1.4569,1.4569,-1.93
2022-02-23,1.4855,1.4855,1.01
2022-02-22,1.4706,1.4706,-1.25
2022-02-21,1.4892,1.4892,-0.35
2022-02-18,1.4944,1.4944,0.46
2022-02-17,1.4876,1.4876,0.23
2022-02-16,1.4842,1.4842,0.37
2022-02-15,1.4787,1.4787,1
2022-02-14,1.4641,1.4641,-1.03
2022-02-11,1.4793,1.4793,-0.78
2022-02-10,1.4909,1.4909,-0.25
2022-02-09,1.4946,1.4946,0.88
2022-02-08,1.4816,1.4816,-0.52
2022-02-07,1.4893,1.4893,1.44
2022-01-28,1.4681,1.4681,-1.15
2022-01-27,1.4852,1.4852,-1.85
2022-01-26,1.5132,1.5132,0.71
2022-01-25,1.5026,1.5026,-2.14
2022-01-24,1.5354,1.5354,0.14
2022-01-21,1.5333,1.5333,-0.87
2022-01-20,1.5467,1.5467,0.85
2022-01-19,1.5337,1.5337,-0.65
2022-01-18,1.5438,1.5438,0.92
2022-01-17,1.5298,1.5298,0.8
2022-01-14,1.5177,1.5177,-0.75
2022-01-13,1.5292,1.5292,-1.56
2022-01-12,1.5534,1.5534,0.95
2022-01-11,1.5388,1.5388,-0.91
2022-01-10,1.5529,1.5529,0.42
2022-01-07,1.5464,1.5464,0.08
2022-01-06,1.5452,1.5452,-0.97
2022-01-05,1.5603,1.5603,-0.95
2022-01-04,1.5753,1.5753,-0.44
2021-12-31,1.5822,1.5822,0.36
2021-12-30,1.5766,1.5766,0.74
2021-12-29,1.565,1.565,-1.41
2021-12-28,1.5874,1.5874,0.7
2021-12-27,1.5763,1.5763,-0.04
2021-12-24,1.5769,1.5769,-0.52
2021-12-23,1.5852,1.5852,0.65
2021-12-22,1.5749,1.5749,0.03
2021-12-21,1.5745,1.5745,0.65
2021-12-20,1.5643,1.5643,-1.4
2021-12-17,1.5865,1.5865,-1.5
2021-12-16,1.6107,1.6107,0.55
2021-12-15,1.6019,1.6019,-0.81
2021-12-14,1.615,1.615,-0.64
2021-12-13,1.6254,1.6254,0.54
2021-12-10,1.6167,1.6167,-0.43
2021-12-09,1.6237,1.6237,1.56
2021-12-08,1.5988,1.5988,1.43
2021-12-07,1.5763,1.5763,0.55
2021-12-06,1.5676,1.5676,-0.17
2021-12-03,1.5703,1.5703,0.87
2021-12-02,1.5567,1.5567,0.24
2021-12-01,1.553,1.553,0.23
2021-11-30,1.5494,1.5494,-0.38
2021-11-29,1.5553,1.5553,-0.16
2021-11-26,1.5578,1.5578,-0.7
2021-11-25,1.5688,1.5688,-0.4
2021-11-24,1.5751,1.5751,0.06
2021-11-23,1.5741,1.5741,0.02
2021-11-22,1.5738,1.5738,0.43
2021-11-19,1.5671,1.5671,1.02
2021-11-18,1.5513,1.5513,-0.93
2021-11-17,1.5659,1.5659,0.05
2021-11-16,1.5651,1.5651,0.02
2021-11-15,1.5648,1.5648,-0.13
2021-11-12,1.5668,1.5668,-0.2
2021-11-11,1.5699,1.5699,1.51
2021-11-10,1.5466,1.5466,-0.5
2021-11-09,1.5543,1.5543,-0.04
2021-11-08,1.5549,1.5549,0.12
2021-11-05,1.5531,1.5531,-0.51
2021-11-04,1.5611,1.5611,0.92
2021-11-03,1.5468,1.5468,-0.36
2021-11-02,1.5524,1.5524,-0.98
2021-11-01,1.5678,1.5678,-0.35
2021-10-29,1.5733,1.5733,0.85
2021-10-28,1.56,1.56,-0.66
2021-10-27,1.5703,1.5703,-1.25
2021-10-26,1.5902,1.5902,-0.31
2021-10-25,1.5952,1.5952,0.43
2021-10-22,1.5884,1.5884,0.62
2021-10-21,1.5786,1.5786,0.35
2021-10-20,1.5731,1.5731,-0.24
2021-10-19,1.5769,1.5769,0.93
2021-10-18,1.5624,1.5624,-1.11
2021-10-15,1.5799,1.5799,0.38
2021-10-14,1.5739,1.5739,-0.51
2021-10-13,1.582,1.582,1.09
2021-10-12,1.5649,1.5649,-1.01
2021-10-11,1.5809,1.5809,0.13
2021-10-08,1.5789,1.5789,1.21
2021-09-30,1.5601,1.5601,0.63
2021-09-29,1.5503,1.5503,-0.96
2021-09-28,1.5654,1.5654,0.13
2021-09-27,1.5634,1.5634,0.54
2021-09-24,1.555,1.555,-0.07
2021-09-23,1.5561,1.5561,0.61
2021-09-22,1.5467,1.5467,-0.67
2021-09-17,1.5571,1.5571,0.97
2021-09-16,1.5422,1.5422,-1.15
2021-09-15,1.5602,1.5602,-0.96
2021-09-14,1.5753,1.5753,-1.42
2021-09-13,1.598,1.598,-0.42
2021-09-10,1.6047,1.6047,0.84
2021-09-09,1.5914,1.5914,-0.04
2021-09-08,1.5921,1.5921,-0.4
2021-09-07,1.5985,1.5985,1.17
2021-09-06,1.58,1.58,1.77
2021-09-03,1.5525,1.5525,-0.52
2021-09-02,1.5606,1.5606,-0.01
2021-09-01,1.5607,1.5607,1.27
2021-08-31,1.5412,1.5412,-0.15
2021-08-30,1.5435,1.5435,-0.28
2021-08-27,1.5478,1.5478,0.51
2021-08-26,1.54,1.54,-1.87
2021-08-25,1.5694,1.5694,0.23
2021-08-24,1.5658,1.5658,1.04
2021-08-23,1.5497,1.5497,1.4
2021-08-20,1.5283,1.5283,-1.76
2021-08-19,1.5557,1.5557,-0.62
2021-08-18,1.5654,1.5654,1.13
2021-08-17,1.5479,1.5479,-1.97
2021-08-16,1.579,1.579,-0.06
2021-08-13,1.5799,1.5799,-0.51
2021-08-12,1.588,1.588,-0.79
2021-08-11,1.6007,1.6007,-0.51
2021-08-10,1.6089,1.6089,1.1
2021-08-09,1.5914,1.5914,1.23
2021-08-06,1.572,1.572,-0.51
2021-08-05,1.58,1.58,-0.57
2021-08-04,1.589,1.589,0.88
2021-08-03,1.5752,1.5752,0.02
2021-08-02,1.5749,1.5749,2.41
2021-07-30,1.5379,1.5379,-0.7
2021-07-29,1.5488,1.5488,1.76
2021-07-28,1.522,1.522,0.2
2021-07-27,1.519,1.519,-3.31
2021-07-26,1.571,1.571,-3.06
2021-07-23,1.6206,1.6206,-1.15
2021-07-22,1.6394,1.6394,0.21
2021-07-21,1.6359,1.6359,0.7
2021-07-20,1.6246,1.6246,-0.07
2021-07-19,1.6258,1.6258,0.36
2021-07-16,1.62,1.62,-0.98
2021-07-15,1.6361,1.6361,1.31
2021-07-14,1.615,1.615,-1.1
2021-07-13,1.6329,1.6329,0.29
2021-07-12,1.6281,1.6281,1.21
2021-07-09,1.6086,1.6086,-0.26
2021-07-08,1.6128,1.6128,-0.93
2021-07-07,1.6279,1.6279,1.1
2021-07-06,1.6102,1.6102,0.01
2021-07-05,1.61,1.61,0.1
2021-07-02,1.6084,1.6084,-2.72
2021-07-01,1.6533,1.6533,0.12
2021-06-30,1.6513,1.6513,0.67
2021-06-29,1.6403,1.6403,-1.06
2021-06-28,1.6578,1.6578,0.22
2021-06-25,1.6542,1.6542,1.63
2021-06-24,1.6277,1.6277,0.18
2021-06-23,1.6248,1.6248,0.49
2021-06-22,1.6169,1.6169,0.6
2021-06-21,1.6073,1.6073,-0.22
2021-06-18,1.6109,1.6109,0.05
2021-06-17,1.6101,1.6101,0.46
2021-06-16,1.6027,1.6027,-1.56
2021-06-15,1.6281,1.6281,-1.12
2021-06-11,1.6465,1.6465,-0.8
2021-06-10,1.6598,1.6598,0.65
2021-06-09,1.6491,1.6491,0.1
2021-06-08,1.6474,1.6474,-0.79
2021-06-07,1.6606,1.6606,-0.07
2021-06-04,1.6617,1.6617,0.53
2021-06-03,1.6529,1.6529,-0.6
2021-06-02,1.6629,1.6629,-0.87
2021-06-01,1.6775,1.6775,0.19
2021-05-31,1.6744,1.6744,0.19
2021-05-28,1.6712,1.6712,-0.26
2021-05-27,1.6756,1.6756,0.31
2021-05-26,1.6704,1.6704,0.04
2021-05-25,1.6697,1.6697,2.99
2021-05-24,1.6212,1.6212,0.39
2021-05-21,1.6149,1.6149,-0.93
2021-05-20,1.6301,1.6301,0.26
2021-05-19,1.6258,1.6258,-0.25
2021-05-18,1.6299,1.6299,0.04
2021-05-17,1.6292,1.6292,1.39
2021-05-14,1.6068,1.6068,2.22
2021-05-13,1.5719,1.5719,-0.96
2021-05-12,1.5871,1.5871,0.42
2021-05-11,1.5805,1.5805,0.58
2021-05-10,1.5714,1.5714,-0.06
2021-05-07,1.5724,1.5724,-1.21
2021-05-06,1.5917,1.5917,-1.16
2021-04-30,1.6103,1.6103,-0.75
2021-04-29,1.6224,1.6224,0.84
2021-04-28,1.6089,1.6089,0.54
2021-04-27,1.6002,1.6002,0.26
2021-04-26,1.5961,1.5961,-1.05
2021-04-23,1.613,1.613,0.88
2021-04-22,1.5989,1.5989,-0.11
2021-04-21,1.6006,1.6006,0.29
2021-04-20,1.5959,1.5959,-0.07
2021-04-19,1.597,1.597,2.3
2021-04-16,1.5611,1.5611,0.32
2021-04-15,1.5561,1.5561,-0.59
2021-04-14,1.5654,1.5654,0.77
2021-04-13,1.5534,1.5534,-0.15
2021-04-12,1.5557,1.5557,-1.64
2021-04-09,1.5817,1.5817,-1.41
2021-04-08,1.6044,1.6044,0.17
2021-04-07,1.6017,1.6017,-0.68
2021-04-06,1.6127,1.6127,-0.39
2021-04-02,1.619,1.619,0.94
2021-04-01,1.6039,1.6039,1.17
2021-03-31,1.5853,1.5853,-0.86
2021-03-30,1.599,1.599,0.9
2021-03-29,1.5848,1.5848,0.17
2021-03-26,1.5821,1.5821,2.14
2021-03-25,1.549,1.549,-0.01
2021-03-24,1.5492,1.5492,-1.49
2021-03-23,1.5727,1.5727,-0.89
2021-03-22,1.5868,1.5868,0.94
2021-03-19,1.5721,1.5721,-2.48
2021-03-18,1.612,1.612,0.76
2021-03-17,1.5998,1.5998,0.41
2021-03-16,1.5933,1.5933,0.81
2021-03-15,1.5805,1.5805,-2.04
2021-03-12,1.6134,1.6134,0.34
2021-03-11,1.608,1.608,2.38
2021-03-10,1.5706,1.5706,0.61
2021-03-09,1.561,1.561,-2.01
2021-03-08,1.5931,1.5931,-3.28
2021-03-05,1.6471,1.6471,-0.3
2021-03-04,1.6521,1.6521,-2.96
2021-03-03,1.7025,1.7025,1.82
2021-03-02,1.6721,1.6721,-1.2
2021-03-01,1.6924,1.6924,1.44
2021-02-26,1.6684,1.6684,-2.28
2021-02-25,1.7074,1.7074,0.55
2021-02-24,1.6981,1.6981,-2.42
2021-02-23,1.7402,1.7402,-0.31
2021-02-22,1.7456,1.7456,-2.94
2021-02-19,1.7984,1.7984,0.17
2021-02-18,1.7953,1.7953,-0.66
2021-02-10,1.8073,1.8073,2.06
2021-02-09,1.7709,1.7709,2.1
2021-02-08,1.7345,1.7345,1.41
2021-02-05,1.7104,1.7104,0.16
2021-02-04,1.7077,1.7077,-0.19
2021-02-03,1.7109,1.7109,-0.28
2021-02-02,1.7157,1.7157,1.44
2021-02-01,1.6914,1.6914,1.17
2021-01-29,1.6719,1.6719,-0.46
2021-01-28,1.6797,1.6797,-2.58
2021-01-27,1.7241,1.7241,0.26
2021-01-26,1.7197,1.7197,-1.91
2021-01-25,1.7532,1.7532,0.96
2021-01-22,1.7366,1.7366,0.12
2021-01-21,1.7346,1.7346,1.53
2021-01-20,1.7084,1.7084,0.65
2021-01-19,1.6973,1.6973,-1.39
2021-01-18,1.7212,1.7212,1.06
2021-01-15,1.7031,1.7031,-0.22
2021-01-14,1.7068,1.7068,-1.81
2021-01-13,1.7382,1.7382,-0.31
2021-01-12,1.7436,1.7436,2.69
2021-01-11,1.6979,1.6979,-0.95
2021-01-08,1.7141,1.7141,-0.32
2021-01-07,1.7196,1.7196,1.67
2021-01-06,1.6914,1.6914,0.86
2021-01-05,1.6769,1.6769,1.83
2021-01-04,1.6467,1.6467,1.04
2020-12-31,1.6297,1.6297,1.84
2020-12-30,1.6002,1.6002,1.37
2020-12-29,1.5786,1.5786,-0.4
2020-12-28,1.585,1.585,0.43
2020-12-25,1.5782,1.5782,0.8
2020-12-24,1.5657,1.5657,-0.13
2020-12-23,1.5678,1.5678,0.82
2020-12-22,1.555,1.555,-1.56
2020-12-21,1.5797,1.5797,0.91
2020-12-18,1.5655,1.5655,-0.34
2020-12-17,1.5708,1.5708,1.22
2020-12-16,1.5519,1.5519,0.17
